Index,Product_M2M,PartNum_Comp,PartNumber_BOM_BOM,Match,Component,Component_Description,End of Prod,Status,Life__Years,EOSL,flag_raise_in_gp,Remark,MCCB or MCSW,Input CB,AMP Trip,kAIC @ Voltage,"Rated, Trip",kVA,MFR,drop,date_greater_than,change_component_to,change_status_to,change_life_years_to,change_eosl_to
3,,MOD03206:BCMS,MOD03206,exact,BCMS,RENUMBERED TO MOD04435A,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD03206A:BCMS,MOD03206A,exact,BCMS,XMR MODULE 480V DELTA WITH 2 VDET,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD03207:BCMS,MOD03207,exact,BCMS,RENUMBERED TO MOD04515,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD03208:BCMS,MOD03208,exact,BCMS,I/O BUS MODULE FOR 800A,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD03209:BCMS,MOD03209,exact,BCMS,LOGIC RACK ASSEMBLY FOR,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD03235:BCMS,MOD03235,exact,BCMS,MAIN BOM FOR SBR 600A,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD03237:BCMS,MOD03237,exact,BCMS,"FIELD WIRING TERMINAL BUS,",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD03240:BCMS,MOD03240,exact,BCMS,RENUMBERED TO MOD04525,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD03310:BCMS,MOD03310,exact,BCMS,TOP ENTRY WIRE DUCT SBR,,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD03635:BCMS,MOD03635,exact,BCMS,"XMR MODULE, 208V, WYE, WITH 2 VDET",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD03635A:BCMS,MOD03635A,exact,BCMS,"XMR MODULE, 208V, WYE, WITH 2 VDET",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD03681:BCMS,MOD03681,exact,BCMS,XMR MODULE 208V WYE WITH 3 V-DET,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD03681A:BCMS,MOD03681A,exact,BCMS,XMR MODULE 208V WYE WITH 3 V-DET,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD03682:BCMS,MOD03682,exact,BCMS,XMR MODULE 480V DELTA W/3,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD03682A:BCMS,MOD03682A,exact,BCMS,XMR MODULE 480V DELTA W/3,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD03688:BCMS,MOD03688,exact,BCMS,MAIN FRAME STATIC SWITCH 400-800A,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD03694:BCMS,MOD03694,exact,BCMS,"STS LOGIC MODULE, ATTACHED FRT",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD03694A:BCMS,MOD03694A,exact,BCMS,OBSOLETE SEE MOD03694,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04435:BCMS,MOD04435,exact,BCMS,"XMR MOD, 480V DELTA W/3 DETECTORS",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04435A:BCMS,MOD04435A,exact,BCMS,OBSOLETE SEE MOD04435,,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04458A:BCMS,MOD04458A,exact,BCMS,"MOD,LC DRIVER 25 AMP 2%,4%&8%SI,1PH",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04523:BCMS,MOD04523,exact,BCMS,MIMIC PANEL - CPS2/MODE,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04525:BCMS,MOD04525,exact,BCMS,"MAINFRM,SBR,CONV COOL,250A,480V,TOP",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04556:BCMS,MOD04556,exact,BCMS,"SBR,CONV COOL,250A,480V,TOPENT,MCSW",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04585:BCMS,MOD04585,exact,BCMS,"HSP-8,75KVA,480/208-120 PDU W/M4",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04663:BCMS,MOD04663,exact,BCMS,"MODULE, LC CONTROL",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04713:BCMS,MOD04713,exact,BCMS,"HSP SIDE CAR LOGIC PANEL, 600V",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04714:BCMS,MOD04714,exact,BCMS,HSP - POWER SW 175A,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04725:BCMS,MOD04725,exact,BCMS,"STS-SBR, CT MOD, CONV. COOLED,250A",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04828:BCMS,MOD04828,exact,BCMS,HSP - POWER SW 230A,,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04839:BCMS,MOD04839,exact,BCMS,HSP - SC - 230A/480V,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04843:BCMS,MOD04843,exact,BCMS,HSP - SC - 175A/480,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04883:BCMS,MOD04883,exact,BCMS,"M4,HSP LOGIC & MIMIC,9000-2 OUTPUT",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04885:BCMS,MOD04885,exact,BCMS,"MOD,LC DRIVER,90A,2%,4% & 8% SI,1PH",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04937:BCMS,MOD04937,exact,BCMS,"SBR,480V,250A,CONV,MCSW,TOP,NO BYP",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04938:BCMS,MOD04938,exact,BCMS,"SBR,208V,400A,CONV,MCSW,TOP/BK,NOBY",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04946:BCMS,MOD04946,exact,BCMS,"MAINFRM,SBR,CONV COOL,250A,480V,TOP",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04947:BCMS,MOD04947,exact,BCMS,"SBR,SCR MOD,400A,CONV",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04948:BCMS,MOD04948,exact,BCMS,"XMR MOD,SBR, 208,WYE,3 DET",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04955:BCMS,MOD04955,exact,BCMS,"HSP,KIT,175A,22KAIC,FIXED CB,NO BYP",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04956:BCMS,MOD04956,exact,BCMS,"HSP,KIT,230A,22KAIC,FIXED CB,NO BYP",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04957:BCMS,MOD04957,exact,BCMS,"HSP,KIT,MEMO,300A,3P,MECHLAT,NOEBYP",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04958:BCMS,MOD04958,exact,BCMS,"HSP,KIT,175A,22KAIC,PLUG IN CB,NOBP",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04959:BCMS,MOD04959,exact,BCMS,"HSP,KIT,230A,22KAIC,PLUG IN CB,NOBP",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04960:BCMS,MOD04960,exact,BCMS,"HSP,KIT,300A,22KAIC,PLUG IN CB,NOBP",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04972:BCMS,MOD04972,exact,BCMS,"HSP,BYPASS OPT,175A,22KAIC,FIXED CB",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04973:BCMS,MOD04973,exact,BCMS,"HSP,BYPASS OPT,230A,22KAIC,FIXED CB",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04974:BCMS,MOD04974,exact,BCMS,"HSP,BYP,OPT,300&400A,MCSW,22KA,FIX",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04976:BCMS,MOD04976,exact,BCMS,"RCS,2000A,FUEL CELL,5 CB,1 SCRSW",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04977:BCMS,MOD04977,exact,BCMS,"RCS,SCR FAN CHAMBER,2000A,FUEL CELL",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04978:BCMS,MOD04978,exact,BCMS,"RCS,HS ASSEMBLY,2000A,FUEL CELL",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04979:BCMS,MOD04979,exact,BCMS,"RCS,I/O ENCLOSURE,2000A,FUEL CELL",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04980:BCMS,MOD04980,exact,BCMS,"RCS,SCR ENCLOSURE,2000A,FUEL CELL",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04981:BCMS,MOD04981,exact,BCMS,"RCS,LOGIC PANEL,2000A,FUEL CELL",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04982:BCMS,MOD04982,exact,BCMS,"RCS,WIRE,2000A,FUEL CELL",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04983:BCMS,MOD04983,exact,BCMS,"RCS,XMR ASSEMBLY,2000A,FUEL CELL",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04968:BCMS,MOD04968,contains,BCMS,"M4,HSP LOGIC & MIMIC,SINGLE OUTPUT",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD04992:BCMS,MOD04992,exact,BCMS,"MAINFRM,SBR,CONV,250A,480V,NO AUBYP",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05018:BCMS,MOD05018,exact,BCMS,HSP - POWER SW 300A,,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05021:BCMS,MOD05021,exact,BCMS,"HSS,KIT,75KVA,22KAIC,FIXED CB,NOBYP",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05022:BCMS,MOD05022,exact,BCMS,"HSS,KIT,150KVA,22KAIC,FIXED CB,NOBP",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05023:BCMS,MOD05023,exact,BCMS,"HSS,KIT,300KVA,22KAIC,FIXED CB,NOBP",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05065:BCMS,MOD05065,exact,BCMS,"MOD,RPP AMPMETER W/SEL SWT 4 POS.",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05066:BCMS,MOD05066,exact,BCMS,"MOD,RPP AMPMETER W/SEL SWT 3 POS.",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05067:BCMS,MOD05067,exact,BCMS,"MOD,RPP MULTIMETER 7300ION,KIT",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05079:BCMS,MOD05079,exact,BCMS,"MOD,MDP W/PERMS SIGNAL,KIT,480VAC",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05085:BCMS,MOD05085,exact,BCMS,"STD,RPP W/SINGLE PANEL BOARD,NEW MG",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05086:BCMS,MOD05086,exact,BCMS,"STD,RPP W/TWO PANEL BOARDS,NEW MG",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05097:BCMS,MOD05097,exact,BCMS,"XMR MODULE,MAINFRAME,5 & 7 FILTER",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05098:BCMS,MOD05098,exact,BCMS,THD MONITOR MODULE (M4),,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05099:BCMS,MOD05099,exact,BCMS,5TH AND 7TH FILTER MODULE,,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05100:BCMS,MOD05100,exact,BCMS,"MOD,SIDECAR ASSEM,SECONDARY RED PDU",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05101:BCMS,MOD05101,exact,BCMS,"LOGIC PANEL MOD,PDU SECONDARY RED",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05102:BCMS,MOD05102,exact,BCMS,"RPP DIST & BYP MOD,FRONT ACCESS",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05106:BCMS,MOD05106,exact,BCMS,"ASSEMBLY,FUSE SUPPORT PANEL, INTUIT",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05117:BCMS,MOD05117,exact,BCMS,"CT LOGIC AND CABLE, INTUIT",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05139:BCMS,MOD05139,exact,BCMS,"RPPMODULE,4SF,INPUT & BYPASS CB,FAA",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05140:BCMS,MOD05140,exact,BCMS,"PDU MODULE,HSS,TIE CONFIG,75KVA,FAA",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05142:BCMS,MOD05142,exact,BCMS,"PDU MODULE,HSS,TIE CONFIG,50KVA,FAA",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05154:BCMS,MOD05154,exact,BCMS,"SBR/PDU SYSTEM,225KVA",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05155:BCMS,MOD05155,exact,BCMS,"SBR,CNV COOL,400A,480V,4MS LOGIC",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05156:BCMS,MOD05156,exact,BCMS,"SBR,480VDELTA,W/3DET,2-RESPCB,PHDET",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05157:BCMS,MOD05157,exact,BCMS,"SBR,FUSE,600AMP,700V,200KAIC",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05158:BCMS,MOD05158,exact,BCMS,"SBR,CNV COOL,400A,480V,BOT ENT/EXIT",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05159:BCMS,MOD05159,exact,BCMS,"SBR,CNV COOL,400A,480V,1KV/uS,2KPIV",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05218:BCMS,MOD05218,exact,BCMS,"15.5 IN SSC,PDU HSTS, FAA",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05227:BCMS,MOD05227,exact,BCMS,"MAIN CHASSIS,PDU HSTS, FAA",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05232:BCMS,MOD05232,exact,BCMS,HSS-99 (FAA) CHASSIS MOD,,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD0526:BCMS,MOD0526,exact,BCMS,"KIRKKEY-F,(4)LOCKS,3-KEY,0.75 EXT",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05290:BCMS,MOD05290,exact,BCMS,SBR MONITOR,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05293:BCMS,MOD05293,exact,BCMS,"MOD,MICROSOFT,RPS",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05358:BCMS,MOD05358,exact,BCMS,"HSTS LOGIC MODULE #2,RED OPTION",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05359:BCMS,MOD05359,exact,BCMS,"HSTS LOGIC MODULE #2,E-BYP OPTION",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05360:BCMS,MOD05360,exact,BCMS,"HSTS MAG LAT, CONT MODULE,48V COIL",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05364:BCMS,MOD05364,exact,BCMS,PDU/HSTS FILTER PLATE MODULE,,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05366:BCMS,MOD05366,exact,BCMS,PDU/HSTS TEST POINT MODULE,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05367:BCMS,MOD05367,exact,BCMS,PDU/HSTS M4.9 MODULE,,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05368:BCMS,MOD05368,exact,BCMS,PDU/HSTS MAINFRAME/XMR MODULE,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05369:BCMS,MOD05369,exact,BCMS,"PDU/HSTS,75KVA,480/208,2-4POLE CONT",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05371:BCMS,MOD05371,exact,BCMS,"DEADFRONT MOD,W/LOGIC,MAINT/BYP,RPP",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05372:BCMS,MOD05372,exact,BCMS,"MAINT/BYP,RPP,IN&BYP MCSW,4DISTMCCB",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05390:BCMS,MOD05390,exact,BCMS,"AUXILARY EXPANSION MODULE, NEMA 1",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05473:BCMS,MOD05473,exact,BCMS,GJ4000 SCR ON/OFF PLUG IN SWITCH,,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05474:BCMS,MOD05474,exact,BCMS,"GJ4000,GE FUSE CARRIAGE",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05475:BCMS,MOD05475,exact,BCMS,"GJ4K,9 FAN,4000A,190 TSW,NO GATE DR",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05476:BCMS,MOD05476,exact,BCMS,"GJ4000,FRONT,PANEL WITH LOGIC",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05477:BCMS,MOD05477,exact,BCMS,"GJ4000,BOTTOM FAN ASSEMBLY",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05478:BCMS,MOD05478,exact,BCMS,"GJ4000,INTRNL AIR BAFFLE,BTW SCR-HS",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05535:BCMS,MOD05535,exact,BCMS,"HSTS,220/320A,4P,208/120V,WALL MTG",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05536:BCMS,MOD05536,exact,BCMS,"HSTS MAGLAT,4P,220/370A,48V,WALLMTG",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05537:BCMS,MOD05537,exact,BCMS,"HSTS,WALL MTG,ENCL,LOGIC & CONT",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05637:BCMS,MOD05637,exact,BCMS,"SBR99,250A,480V,32X30X70 CHASSIS",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05638:BCMS,MOD05638,exact,BCMS,"MAINFRAME,SBR99,250A,480V,32X30X72",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05639:BCMS,MOD05639,exact,BCMS,"MCSW,SBR99,250A FRAME,QTY=5",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05640:BCMS,MOD05640,exact,BCMS,"SCR,SBR99,22KAIC,400A,CONV COOLED",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05641:BCMS,MOD05641,exact,BCMS,"M4.9,SBR99,DOOR MOUNTED",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05642:BCMS,MOD05642,exact,BCMS,"DCPS,REDUNDANT,W/COMBINING PCB",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05643:BCMS,MOD05643,exact,BCMS,"SBR99,LOGIC PANEL,MTD ON SCR MOD",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05650:BCMS,MOD05650,exact,BCMS,"HSTS,220A,208V,NO RED,NO S/M,NO LAB",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05689:BCMS,MOD05689,exact,BCMS,LABEL MOD FOR STD PDU,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05704:BCMS,MOD05704,exact,BCMS,"HSP,KIT,MEMO,225KVA,3P,MAG LATCH",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05715:BCMS,MOD05715,exact,BCMS,BRANCH CIRCUIT MONITORING SYSTEM,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05719:BCMS,MOD05719,exact,BCMS,"HSP,BYP,OPT,200&250A,MCSW,22KA,FIX",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05731:BCMS,MOD05731,exact,BCMS,"PDU/HSTS,50KVA,480/208,2-4POLE CONT",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05732:BCMS,MOD05732,exact,BCMS,"PDU/HSTS LOGIC MOD #1,BASIC,9INVDET",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05733:BCMS,MOD05733,exact,BCMS,"PDU/HSTS LOGIC MOD #2,BASIC,9INVDET",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05734:BCMS,MOD05734,exact,BCMS,"PDU/HSTS MAINFRAME/XMR MODULE,50KVA",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05741:BCMS,MOD05741,exact,BCMS,VR (MX) VOLTAGE REGULATION PRODUCT,,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05751:BCMS,MOD05751,exact,BCMS,"HSP-225A,FIXED MCSW,W/BYPASS",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05752:BCMS,MOD05752,exact,BCMS,"HSP-300A,FIXED MCSW,W/BYPASS",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05763:BCMS,MOD05763,exact,BCMS,CB INTERLOCK W/MIMIC & REMOTE PHASE,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05764:BCMS,MOD05764,exact,BCMS,GJ4K SCR PLUG-IN SWITCH ORIG VER 1,,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05765:BCMS,MOD05765,exact,BCMS,GJ4K SCR PLUG-IN SWITCH VER 2,,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05796:BCMS,MOD05796,exact,BCMS,"RPS, INTERNAL PERMIS SIGNAL, W/DET",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05797:BCMS,MOD05797,exact,BCMS,"RPS,EXTERNAL PERMIS SIGNAL,VOLT APP",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05798:BCMS,MOD05798,exact,BCMS,"RPS,EXTERNAL PERMIS SIGNAL,DRY CONT",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05808:BCMS,MOD05808,exact,BCMS,"MOD, BCM, 2 PNL BOARD RPP, BCMS B",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05809:BCMS,MOD05809,exact,BCMS,"MOD, BCM PDP, SQ-D PANEL, BCMS A",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05878:BCMS,MOD05878,exact,BCMS,"GJ4K II, BOTTOM FAN ASSY",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05879:BCMS,MOD05879,exact,BCMS,"GJ4K II, DUAL SCR HS W/FLXBUS ASSY",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05915:BCMS,MOD05915,exact,BCMS,HSP REMOTE S1/S2 SOURCE SELECT,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05916:BCMS,MOD05916,exact,BCMS,SBR2K 480V 400A PDUENCL 6MCSW 22KA,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05919:BCMS,MOD05919,exact,BCMS,SBR2K PDUENCL (CHASIS) 6MCSW,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05920:BCMS,MOD05920,exact,BCMS,SBR2K MONITOR,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05921:BCMS,MOD05921,exact,BCMS,CPS3 MANUAL REDUN UNIT,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05928:BCMS,MOD05928,exact,BCMS,DCPS MOD FOR SBR2K,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05934:BCMS,MOD05934,exact,BCMS,SBR2K 208V 400A 22KA PDUENCL 6 MCSW,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05935:BCMS,MOD05935,exact,BCMS,SBR2K AUTOMATIC BYPASS,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05936:BCMS,MOD05936,exact,BCMS,SBR2K FANS,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05937:BCMS,MOD05937,exact,BCMS,SBR2K 65KAIC OPTION,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05938:BCMS,MOD05938,exact,BCMS,SBR2K 480V 600A 22KA PDUENCL 6MCSW,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05939:BCMS,MOD05939,exact,BCMS,SBR2K 208V 800A 22KA PDUENCL 6MCSW,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05940:BCMS,MOD05940,exact,BCMS,SBR2K 208V 600A 22KA PDUENCL 6MCSW,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05941:BCMS,MOD05941,exact,BCMS,SBR2K 480V 800A 22KA PDUENCL 6MCSW,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05942:BCMS,MOD05942,exact,BCMS,STDSCRMOD SBR2K 800A NOFAN/FUSE,,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05943:BCMS,MOD05943,exact,BCMS,STDSCRMOD SBR2K 600A NOFAN/FUSE,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05986:BCMS,MOD05986,exact,BCMS,SBR2K 400AMP CKB MOD,,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD05988:BCMS,MOD05988,exact,BCMS,"CHASSIS MOD, SBR 2000, 208V",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD06111:BCMS,MOD06111,exact,BCMS,MX/VDET TEST MODULE,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD06171:BCMS,MOD06171,exact,BCMS,"MOD,BCMS,2PANEL BOARD,20"" SIDECAR",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD06187:BCMS,MOD06187,exact,BCMS,"MOD, RIBBON CABLES, SBR2000",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD06195:BCMS,MOD06195,exact,BCMS,"BCMS KIT,1 PANELBOARD, 3/4"" CTR(SD)",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD06196:BCMS,MOD06196,exact,BCMS,"BCMS KIT,2 PANELBOARD, 3/4"" CTR(SD)",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD06197:BCMS,MOD06197,exact,BCMS,"BCMS KIT,3 PANELBOARD, 3/4"" CTR(SD)",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD06198:BCMS,MOD06198,exact,BCMS,"BCMS KIT,4 PANELBOARD, 3/4"" CTR(SD)",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD06199:BCMS,MOD06199,exact,BCMS,"BCMS KIT,1 PANELBOARD, 1""CTR(CH/GE)",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD06200:BCMS,MOD06200,exact,BCMS,"BCMS KIT,2 PANELBOARD, 1""CTR(CH/GE)",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD06201:BCMS,MOD06201,exact,BCMS,"BCMS KIT,3 PANELBOARD, 1""CTR(CH/GE)",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD06202:BCMS,MOD06202,exact,BCMS,"BCMS KIT,4 PANELBOARD, 1""CTR(CH/GE)",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD06204:BCMS,MOD06204,exact,BCMS,"REDUNDANT DUAL PDU, RELERA, PARENT",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD06205:BCMS,MOD06205,exact,BCMS,"XFMR CHASSIS, DUAL REDUN PDU,RELERA",,Active,10,,TRUE,,,,,,,,,,,,,,
